Products,Markets,Months,value
Enduro 350,Spain,Dec-08,0
Enduro 350,Italy,Jan-07,2
Enduro 350,Italy,Feb-07,1
Enduro 350,Italy,Mar-07,0
Enduro 350,Italy,Apr-07,0
Enduro 350,Italy,May-07,0
Enduro 350,Italy,Jun-07,0
Enduro 350,Italy,Jul-07,0
Enduro 350,Italy,Aug-07,0
Enduro 350,Italy,Sep-07,0
Enduro 350,Italy,Oct-07,0
Enduro 350,Italy,Nov-07,0
Enduro 350,Italy,Dec-07,0
Enduro 350,Italy,Jan-08,0
Enduro 350,Italy,Feb-08,0
Enduro 350,Italy,Mar-08,0
Enduro 350,Italy,Apr-08,0
Enduro 350,Italy,May-08,0
Enduro 350,Italy,Jun-08,0
Enduro 350,Italy,Jul-08,0
Enduro 350,Italy,Aug-08,0
Enduro 350,Italy,Sep-08,0
Enduro 350,Italy,Oct-08,0
Enduro 350,Italy,Nov-08,0
Enduro 350,Italy,Dec-08,0
Enduro 350,China,Jan-07,38
Enduro 350,China,Feb-07,9
Enduro 350,China,Mar-07,2
Enduro 350,China,Apr-07,0
Enduro 350,China,May-07,0
Enduro 350,China,Jun-07,0
Enduro 350,China,Jul-07,0
Enduro 350,China,Aug-07,0
Enduro 350,China,Sep-07,0
Enduro 350,China,Oct-07,0
Enduro 350,China,Nov-07,0
Enduro 350,China,Dec-07,0
Enduro 350,China,Jan-08,0
Enduro 350,China,Feb-08,0
Enduro 350,China,Mar-08,0
Enduro 350,China,Apr-08,0
Enduro 350,China,May-08,0
Enduro 350,China,Jun-08,0
Enduro 350,China,Jul-08,0
Enduro 350,China,Aug-08,0
Enduro 350,China,Sep-08,0
Enduro 350,China,Oct-08,0
Enduro 350,China,Nov-08,0
Enduro 350,China,Dec-08,0
Enduro 350,Japan,Jan-07,32
Enduro 350,Japan,Feb-07,7
Enduro 350,Japan,Mar-07,2
Enduro 350,Japan,Apr-07,0
Enduro 350,Japan,May-07,0
Enduro 350,Japan,Jun-07,0
Enduro 350,Japan,Jul-07,0
Enduro 350,Japan,Aug-07,0
Enduro 350,Japan,Sep-07,0
Enduro 350,Japan,Oct-07,0
Enduro 350,Japan,Nov-07,0
Enduro 350,Japan,Dec-07,0
Enduro 350,Japan,Jan-08,0
Enduro 350,Japan,Feb-08,0
Enduro 350,Japan,Mar-08,0
Enduro 350,Japan,Apr-08,0
Enduro 350,Japan,May-08,0
Enduro 350,Japan,Jun-08,0
Enduro 350,Japan,Jul-08,0
Enduro 350,Japan,Aug-08,0
Enduro 350,Japan,Sep-08,0
Enduro 350,Japan,Oct-08,0
Enduro 350,Japan,Nov-08,0
Enduro 350,Japan,Dec-08,0
Enduro 450,US,Jan-07,23
Enduro 450,US,Feb-07,7
Enduro 450,US,Mar-07,1
Enduro 450,US,Apr-07,0
Enduro 450,US,May-07,0
Enduro 450,US,Jun-07,0
Enduro 450,US,Jul-07,0
Enduro 450,US,Aug-07,0
Enduro 450,US,Sep-07,0
Enduro 450,US,Oct-07,0
Enduro 450,US,Nov-07,0
Enduro 450,US,Dec-07,0
Enduro 450,US,Jan-08,0
Enduro 450,US,Feb-08,0
Enduro 450,US,Mar-08,0
Enduro 450,US,Apr-08,0
Enduro 450,US,May-08,0
Enduro 450,US,Jun-08,0
Enduro 450,US,Jul-08,0
Enduro 450,US,Aug-08,0
Enduro 450,US,Sep-08,0
Enduro 450,US,Oct-08,0
Enduro 450,US,Nov-08,0
Enduro 450,US,Dec-08,0
Enduro 450,Canada,Jan-07,11
Enduro 450,Canada,Feb-07,3
Enduro 450,Canada,Mar-07,1
Enduro 450,Canada,Apr-07,0
Enduro 450,Canada,May-07,0
Enduro 450,Canada,Jun-07,0
Enduro 450,Canada,Jul-07,0
Enduro 450,Canada,Aug-07,0
Enduro 450,Canada,Sep-07,0
Enduro 450,Canada,Oct-07,0
Enduro 450,Canada,Nov-07,0
Enduro 450,Canada,Dec-07,0
Enduro 450,Canada,Jan-08,0
Enduro 450,Canada,Feb-08,0
Enduro 450,Canada,Mar-08,0
Enduro 450,Canada,Apr-08,0
Enduro 450,Canada,May-08,0
Enduro 450,Canada,Jun-08,0
Enduro 450,Canada,Jul-08,0
Enduro 450,Canada,Aug-08,0
Enduro 450,Canada,Sep-08,0
Enduro 450,Canada,Oct-08,0
Enduro 450,Canada,Nov-08,0
Enduro 450,Canada,Dec-08,0
Enduro 450,Brazil,Jan-07,27
Enduro 450,Brazil,Feb-07,7
Enduro 450,Brazil,Mar-07,1
Enduro 450,Brazil,Apr-07,0
Enduro 450,Brazil,May-07,0
Enduro 450,Brazil,Jun-07,0
Enduro 450,Brazil,Jul-07,0
Enduro 450,Brazil,Aug-07,0
Enduro 450,Brazil,Sep-07,0
Enduro 450,Brazil,Oct-07,0
Enduro 450,Brazil,Nov-07,0
Enduro 450,Brazil,Dec-07,0
Enduro 450,Brazil,Jan-08,0
Enduro 450,Brazil,Feb-08,0
Enduro 450,Brazil,Mar-08,0
Enduro 450,Brazil,Apr-08,0
Enduro 450,Brazil,May-08,0
Enduro 450,Brazil,Jun-08,0
Enduro 450,Brazil,Jul-08,0
Enduro 450,Brazil,Aug-08,0
Enduro 450,Brazil,Sep-08,0
Enduro 450,Brazil,Oct-08,0
Enduro 450,Brazil,Nov-08,0
Enduro 450,Brazil,Dec-08,0
Enduro 450,Argentina,Jan-07,7
Enduro 450,Argentina,Feb-07,2
Enduro 450,Argentina,Mar-07,0
Enduro 450,Argentina,Apr-07,0
Enduro 450,Argentina,May-07,0
Enduro 450,Argentina,Jun-07,0
Enduro 450,Argentina,Jul-07,0
Enduro 450,Argentina,Aug-07,0
Enduro 450,Argentina,Sep-07,0
Enduro 450,Argentina,Oct-07,0
Enduro 450,Argentina,Nov-07,0
Enduro 450,Argentina,Dec-07,0
Enduro 450,Argentina,Jan-08,0
Enduro 450,Argentina,Feb-08,0
Enduro 450,Argentina,Mar-08,0
Enduro 450,Argentina,Apr-08,0
Enduro 450,Argentina,May-08,0
Enduro 450,Argentina,Jun-08,0
Enduro 450,Argentina,Jul-08,0
Enduro 450,Argentina,Aug-08,0
Enduro 450,Argentina,Sep-08,0
Enduro 450,Argentina,Oct-08,0
Enduro 450,Argentina,Nov-08,0
Enduro 450,Argentina,Dec-08,0
Enduro 450,UK,Jan-07,24
Enduro 450,UK,Feb-07,6
Enduro 450,UK,Mar-07,1
Enduro 450,UK,Apr-07,0
Enduro 450,UK,May-07,0
Enduro 450,UK,Jun-07,0
Enduro 450,UK,Jul-07,0
Enduro 450,UK,Aug-07,0
Enduro 450,UK,Sep-07,0
Enduro 450,UK,Oct-07,0
Enduro 450,UK,Nov-07,0
Enduro 450,UK,Dec-07,0
Enduro 450,UK,Jan-08,0
Enduro 450,UK,Feb-08,0
Enduro 450,UK,Mar-08,0
Enduro 450,UK,Apr-08,0
Enduro 450,UK,May-08,0
Enduro 450,UK,Jun-08,0
Enduro 450,UK,Jul-08,0
Enduro 450,UK,Aug-08,0
Enduro 450,UK,Sep-08,0
Enduro 450,UK,Oct-08,0
Enduro 450,UK,Nov-08,0
Enduro 450,UK,Dec-08,0
Enduro 450,France,Jan-07,28
Enduro 450,France,Feb-07,7
Enduro 450,France,Mar-07,1
Enduro 450,France,Apr-07,0
Enduro 450,France,May-07,0
Enduro 450,France,Jun-07,0
Enduro 450,France,Jul-07,0
Enduro 450,France,Aug-07,0
Enduro 450,France,Sep-07,0
Enduro 450,France,Oct-07,0
Enduro 450,France,Nov-07,0
Enduro 450,France,Dec-07,0
Enduro 450,France,Jan-08,0
Enduro 450,France,Feb-08,0
Enduro 450,France,Mar-08,0
Enduro 450,France,Apr-08,0
Enduro 450,France,May-08,0
Enduro 450,France,Jun-08,0
Enduro 450,France,Jul-08,0
Enduro 450,France,Aug-08,0
Enduro 450,France,Sep-08,0
Enduro 450,France,Oct-08,0
Enduro 450,France,Nov-08,0
Enduro 450,France,Dec-08,0
Enduro 450,Germany,Jan-07,41
Enduro 450,Germany,Feb-07,10
Enduro 450,Germany,Mar-07,2
Enduro 450,Germany,Apr-07,0
Enduro 450,Germany,May-07,0
Enduro 450,Germany,Jun-07,0
Enduro 450,Germany,Jul-07,0
Enduro 450,Germany,Aug-07,0
Enduro 450,Germany,Sep-07,0
Enduro 450,Germany,Oct-07,0
Enduro 450,Germany,Nov-07,0
Enduro 450,Germany,Dec-07,0
Enduro 450,Germany,Jan-08,0
Enduro 450,Germany,Feb-08,0
Enduro 450,Germany,Mar-08,0
Enduro 450,Germany,Apr-08,0
Enduro 450,Germany,May-08,0
Enduro 450,Germany,Jun-08,0
Enduro 450,Germany,Jul-08,0
Enduro 450,Germany,Aug-08,0
Enduro 450,Germany,Sep-08,0
Enduro 450,Germany,Oct-08,0
Enduro 450,Germany,Nov-08,0
Enduro 450,Germany,Dec-08,0
Enduro 450,Spain,Jan-07,15
Enduro 450,Spain,Feb-07,4
Enduro 450,Spain,Mar-07,1
Enduro 450,Spain,Apr-07,0
Enduro 450,Spain,May-07,0
Enduro 450,Spain,Jun-07,0
Enduro 450,Spain,Jul-07,0
Enduro 450,Spain,Aug-07,0
Enduro 450,Spain,Sep-07,0
Enduro 450,Spain,Oct-07,0
Enduro 450,Spain,Nov-07,0
Enduro 450,Spain,Dec-07,0
Enduro 450,Spain,Jan-08,0
Enduro 450,Spain,Feb-08,0
Enduro 450,Spain,Mar-08,0
Enduro 450,Spain,Apr-08,0
Enduro 450,Spain,May-08,0
Enduro 450,Spain,Jun-08,0
Enduro 450,Spain,Jul-08,0
Enduro 450,Spain,Aug-08,0
Enduro 450,Spain,Sep-08,0
Enduro 450,Spain,Oct-08,0
Enduro 450,Spain,Nov-08,0
Enduro 450,Spain,Dec-08,0
Enduro 450,Italy,Jan-07,14
Enduro 450,Italy,Feb-07,4
Enduro 450,Italy,Mar-07,1
Enduro 450,Italy,Apr-07,0
Enduro 450,Italy,May-07,0
Enduro 450,Italy,Jun-07,0
Enduro 450,Italy,Jul-07,0
Enduro 450,Italy,Aug-07,0
Enduro 450,Italy,Sep-07,0
Enduro 450,Italy,Oct-07,0
Enduro 450,Italy,Nov-07,0
Enduro 450,Italy,Dec-07,0
Enduro 450,Italy,Jan-08,0
Enduro 450,Italy,Feb-08,0
Enduro 450,Italy,Mar-08,0
Enduro 450,Italy,Apr-08,0
Enduro 450,Italy,May-08,0
Enduro 450,Italy,Jun-08,0
Enduro 450,Italy,Jul-08,0
Enduro 450,Italy,Aug-08,0
Enduro 450,Italy,Sep-08,0
Enduro 450,Italy,Oct-08,0
Enduro 450,Italy,Nov-08,0
Enduro 450,Italy,Dec-08,0
Enduro 450,China,Jan-07,21
Enduro 450,China,Feb-07,6
Enduro 450,China,Mar-07,1
Enduro 450,China,Apr-07,0
Enduro 450,China,May-07,0
Enduro 450,China,Jun-07,0
Enduro 450,China,Jul-07,0
Enduro 450,China,Aug-07,0
Enduro 450,China,Sep-07,0
Enduro 450,China,Oct-07,0
Enduro 450,China,Nov-07,0
Enduro 450,China,Dec-07,0
Enduro 450,China,Jan-08,0
Enduro 450,China,Feb-08,0
Enduro 450,China,Mar-08,0
Enduro 450,China,Apr-08,0
Enduro 450,China,May-08,0
Enduro 450,China,Jun-08,0
Enduro 450,China,Jul-08,0
Enduro 450,China,Aug-08,0
Enduro 450,China,Sep-08,0
Enduro 450,China,Oct-08,0
Enduro 450,China,Nov-08,0
Enduro 450,China,Dec-08,0
Enduro 450,Japan,Jan-07,30
Enduro 450,Japan,Feb-07,7
Enduro 450,Japan,Mar-07,1
Enduro 450,Japan,Apr-07,0
Enduro 450,Japan,May-07,0
Enduro 450,Japan,Jun-07,0
Enduro 450,Japan,Jul-07,0
Enduro 450,Japan,Aug-07,0
Enduro 450,Japan,Sep-07,0
Enduro 450,Japan,Oct-07,0
Enduro 450,Japan,Nov-07,0
Enduro 450,Japan,Dec-07,0
Enduro 450,Japan,Jan-08,0
Enduro 450,Japan,Feb-08,0
Enduro 450,Japan,Mar-08,0
Enduro 450,Japan,Apr-08,0
Enduro 450,Japan,May-08,0
Enduro 450,Japan,Jun-08,0
Enduro 450,Japan,Jul-08,0
Enduro 450,Japan,Aug-08,0
Enduro 450,Japan,Sep-08,0
Enduro 450,Japan,Oct-08,0
Enduro 450,Japan,Nov-08,0
Enduro 450,Japan,Dec-08,0
Enduro 550,US,Jan-07,36
Enduro 550,US,Feb-07,9
Enduro 550,US,Mar-07,2
Enduro 550,US,Apr-07,0
Enduro 550,US,May-07,0
Enduro 550,US,Jun-07,0
Enduro 550,US,Jul-07,0
Enduro 550,US,Aug-07,0
Enduro 550,US,Sep-07,0
Enduro 550,US,Oct-07,0
Enduro 550,US,Nov-07,0
Enduro 550,US,Dec-07,0
Enduro 550,US,Jan-08,0
Enduro 550,US,Feb-08,0
Enduro 550,US,Mar-08,0
Enduro 550,US,Apr-08,0
Enduro 550,US,May-08,0
Enduro 550,US,Jun-08,0
Enduro 550,US,Jul-08,0
Enduro 550,US,Aug-08,0
Enduro 550,US,Sep-08,0
Enduro 550,US,Oct-08,0
Enduro 550,US,Nov-08,0
Enduro 550,US,Dec-08,0
Enduro 550,Canada,Jan-07,25
Enduro 550,Canada,Feb-07,7
Enduro 550,Canada,Mar-07,1
Enduro 550,Canada,Apr-07,0
Enduro 550,Canada,May-07,0
Enduro 550,Canada,Jun-07,0
Enduro 550,Canada,Jul-07,0
Enduro 550,Canada,Aug-07,0
Enduro 550,Canada,Sep-07,0
Enduro 550,Canada,Oct-07,0
Enduro 550,Canada,Nov-07,0
Enduro 550,Canada,Dec-07,0
Enduro 550,Canada,Jan-08,0
Enduro 550,Canada,Feb-08,0
Enduro 550,Canada,Mar-08,0
Enduro 550,Canada,Apr-08,0
Enduro 550,Canada,May-08,0
Enduro 550,Canada,Jun-08,0
Enduro 550,Canada,Jul-08,0
Enduro 550,Canada,Aug-08,0
Enduro 550,Canada,Sep-08,0
Enduro 550,Canada,Oct-08,0
Enduro 550,Canada,Nov-08,0
Enduro 550,Canada,Dec-08,0
Enduro 550,Brazil,Jan-07,10
Enduro 550,Brazil,Feb-07,2
Enduro 550,Brazil,Mar-07,0
Enduro 550,Brazil,Apr-07,0
Enduro 550,Brazil,May-07,0
Enduro 550,Brazil,Jun-07,0
Enduro 550,Brazil,Jul-07,0
Enduro 550,Brazil,Aug-07,0
Enduro 550,Brazil,Sep-07,0
Enduro 550,Brazil,Oct-07,0
Enduro 550,Brazil,Nov-07,0
Enduro 550,Brazil,Dec-07,0
Enduro 550,Brazil,Jan-08,0
Enduro 550,Brazil,Feb-08,0
Enduro 550,Brazil,Mar-08,0
Enduro 550,Brazil,Apr-08,0
Enduro 550,Brazil,May-08,0
Enduro 550,Brazil,Jun-08,0
Enduro 550,Brazil,Jul-08,0
Enduro 550,Brazil,Aug-08,0
Enduro 550,Brazil,Sep-08,0
Enduro 550,Brazil,Oct-08,0
Enduro 550,Brazil,Nov-08,0
Enduro 550,Brazil,Dec-08,0
Enduro 550,Argentina,Jan-07,22
Enduro 550,Argentina,Feb-07,6
Enduro 550,Argentina,Mar-07,1
Enduro 550,Argentina,Apr-07,0
Enduro 550,Argentina,May-07,0
Enduro 550,Argentina,Jun-07,0
Enduro 550,Argentina,Jul-07,0
Enduro 550,Argentina,Aug-07,0
Enduro 550,Argentina,Sep-07,0
Enduro 550,Argentina,Oct-07,0
Enduro 550,Argentina,Nov-07,0
Enduro 550,Argentina,Dec-07,0
Enduro 550,Argentina,Jan-08,0
Enduro 550,Argentina,Feb-08,0
Enduro 550,Argentina,Mar-08,0
Enduro 550,Argentina,Apr-08,0
Enduro 550,Argentina,May-08,0
Enduro 550,Argentina,Jun-08,0
Enduro 550,Argentina,Jul-08,0
Enduro 550,Argentina,Aug-08,0
Enduro 550,Argentina,Sep-08,0
Enduro 550,Argentina,Oct-08,0
Enduro 550,Argentina,Nov-08,0
Enduro 550,Argentina,Dec-08,0
Enduro 550,UK,Jan-07,20
Enduro 550,UK,Feb-07,5
Enduro 550,UK,Mar-07,1
Enduro 550,UK,Apr-07,0
Enduro 550,UK,May-07,0
Enduro 550,UK,Jun-07,0
Enduro 550,UK,Jul-07,0
Enduro 550,UK,Aug-07,0
Enduro 550,UK,Sep-07,0
Enduro 550,UK,Oct-07,0
Enduro 550,UK,Nov-07,0
Enduro 550,UK,Dec-07,0
Enduro 550,UK,Jan-08,0
Enduro 550,UK,Feb-08,0
Enduro 550,UK,Mar-08,0
Enduro 550,UK,Apr-08,0
Enduro 550,UK,May-08,0
Enduro 550,UK,Jun-08,0
Enduro 550,UK,Jul-08,0
Enduro 550,UK,Aug-08,0
Enduro 550,UK,Sep-08,0
Enduro 550,UK,Oct-08,0
Enduro 550,UK,Nov-08,0
Enduro 550,UK,Dec-08,0
Enduro 550,France,Jan-07,16
Enduro 550,France,Feb-07,4
Enduro 550,France,Mar-07,1
Enduro 550,France,Apr-07,0
Enduro 550,France,May-07,0
Enduro 550,France,Jun-07,0
Enduro 550,France,Jul-07,0
Enduro 550,France,Aug-07,0
Enduro 550,France,Sep-07,0
Enduro 550,France,Oct-07,0
Enduro 550,France,Nov-07,0
Enduro 550,France,Dec-07,0
Enduro 550,France,Jan-08,0
Enduro 550,France,Feb-08,0
Enduro 550,France,Mar-08,0
Enduro 550,France,Apr-08,0
Enduro 550,France,May-08,0
Enduro 550,France,Jun-08,0
Enduro 550,France,Jul-08,0
Enduro 550,France,Aug-08,0
Enduro 550,France,Sep-08,0
Enduro 550,France,Oct-08,0
Enduro 550,France,Nov-08,0
Enduro 550,France,Dec-08,0
Enduro 550,Germany,Jan-07,36
Enduro 550,Germany,Feb-07,9
Enduro 550,Germany,Mar-07,2
Enduro 550,Germany,Apr-07,0
Enduro 550,Germany,May-07,0
Enduro 550,Germany,Jun-07,0
Enduro 550,Germany,Jul-07,0
Enduro 550,Germany,Aug-07,0
Enduro 550,Germany,Sep-07,0
Enduro 550,Germany,Oct-07,0
Enduro 550,Germany,Nov-07,0
Enduro 550,Germany,Dec-07,0
Enduro 550,Germany,Jan-08,0
Enduro 550,Germany,Feb-08,0
Enduro 550,Germany,Mar-08,0
Enduro 550,Germany,Apr-08,0
Enduro 550,Germany,May-08,0
Enduro 550,Germany,Jun-08,0
Enduro 550,Germany,Jul-08,0
Enduro 550,Germany,Aug-08,0
Enduro 550,Germany,Sep-08,0
Enduro 550,Germany,Oct-08,0
Enduro 550,Germany,Nov-08,0
Enduro 550,Germany,Dec-08,0
Enduro 550,Spain,Jan-07,23
Enduro 550,Spain,Feb-07,6
Enduro 550,Spain,Mar-07,1
Enduro 550,Spain,Apr-07,0
Enduro 550,Spain,May-07,0
Enduro 550,Spain,Jun-07,0
Enduro 550,Spain,Jul-07,0
Enduro 550,Spain,Aug-07,0
Enduro 550,Spain,Sep-07,0
Enduro 550,Spain,Oct-07,0
Enduro 550,Spain,Nov-07,0
Enduro 550,Spain,Dec-07,0
Enduro 550,Spain,Jan-08,0
Enduro 550,Spain,Feb-08,0
Enduro 550,Spain,Mar-08,0
Enduro 550,Spain,Apr-08,0
Enduro 550,Spain,May-08,0
Enduro 550,Spain,Jun-08,0
Enduro 550,Spain,Jul-08,0
Enduro 550,Spain,Aug-08,0
Enduro 550,Spain,Sep-08,0
Enduro 550,Spain,Oct-08,0
Enduro 550,Spain,Nov-08,0
Enduro 550,Spain,Dec-08,0
Enduro 550,Italy,Jan-07,38
Enduro 550,Italy,Feb-07,10
Enduro 550,Italy,Mar-07,2
Enduro 550,Italy,Apr-07,0
Enduro 550,Italy,May-07,0
Enduro 550,Italy,Jun-07,0
Enduro 550,Italy,Jul-07,0
Enduro 550,Italy,Aug-07,0
Enduro 550,Italy,Sep-07,0
Enduro 550,Italy,Oct-07,0
Enduro 550,Italy,Nov-07,0
Enduro 550,Italy,Dec-07,0
Enduro 550,Italy,Jan-08,0
Enduro 550,Italy,Feb-08,0
Enduro 550,Italy,Mar-08,0
Enduro 550,Italy,Apr-08,0
Enduro 550,Italy,May-08,0
Enduro 550,Italy,Jun-08,0
Enduro 550,Italy,Jul-08,0
Enduro 550,Italy,Aug-08,0
Enduro 550,Italy,Sep-08,0
Enduro 550,Italy,Oct-08,0
Enduro 550,Italy,Nov-08,0
Enduro 550,Italy,Dec-08,0
Enduro 550,China,Jan-07,41
Enduro 550,China,Feb-07,10
Enduro 550,China,Mar-07,2
Enduro 550,China,Apr-07,0
Enduro 550,China,May-07,0
Enduro 550,China,Jun-07,0
Enduro 550,China,Jul-07,0
Enduro 550,China,Aug-07,0
Enduro 550,China,Sep-07,0
Enduro 550,China,Oct-07,0
Enduro 550,China,Nov-07,0
Enduro 550,China,Dec-07,0
Enduro 550,China,Jan-08,0
Enduro 550,China,Feb-08,0
Enduro 550,China,Mar-08,0
Enduro 550,China,Apr-08,0
Enduro 550,China,May-08,0
Enduro 550,China,Jun-08,0
Enduro 550,China,Jul-08,0
Enduro 550,China,Aug-08,0
Enduro 550,China,Sep-08,0
Enduro 550,China,Oct-08,0
Enduro 550,China,Nov-08,0
Enduro 550,China,Dec-08,0
Enduro 550,Japan,Jan-07,34
Enduro 550,Japan,Feb-07,9
Enduro 550,Japan,Mar-07,2
Enduro 550,Japan,Apr-07,0
Enduro 550,Japan,May-07,0
Enduro 550,Japan,Jun-07,0
Enduro 550,Japan,Jul-07,0
Enduro 550,Japan,Aug-07,0
Enduro 550,Japan,Sep-07,0
Enduro 550,Japan,Oct-07,0
Enduro 550,Japan,Nov-07,0
Enduro 550,Japan,Dec-07,0
Enduro 550,Japan,Jan-08,0
Enduro 550,Japan,Feb-08,0
Enduro 550,Japan,Mar-08,0
Enduro 550,Japan,Apr-08,0
Enduro 550,Japan,May-08,0
Enduro 550,Japan,Jun-08,0
Enduro 550,Japan,Jul-08,0
Enduro 550,Japan,Aug-08,0
Enduro 550,Japan,Sep-08,0
Enduro 550,Japan,Oct-08,0
Enduro 550,Japan,Nov-08,0
Enduro 550,Japan,Dec-08,0
CRX500,US,Jan-07,24
CRX500,US,Feb-07,7
CRX500,US,Mar-07,1
CRX500,US,Apr-07,0
CRX500,US,May-07,0
CRX500,US,Jun-07,0
CRX500,US,Jul-07,0
CRX500,US,Aug-07,0
CRX500,US,Sep-07,0
CRX500,US,Oct-07,0
CRX500,US,Nov-07,0
CRX500,US,Dec-07,0
CRX500,US,Jan-08,0
CRX500,US,Feb-08,0
CRX500,US,Mar-08,0
CRX500,US,Apr-08,0
CRX500,US,May-08,0
CRX500,US,Jun-08,0
CRX500,US,Jul-08,0
CRX500,US,Aug-08,0
CRX500,US,Sep-08,0
CRX500,US,Oct-08,0
CRX500,US,Nov-08,0
CRX500,US,Dec-08,0
CRX500,Canada,Jan-07,10
CRX500,Canada,Feb-07,3
CRX500,Canada,Mar-07,0
CRX500,Canada,Apr-07,0
CRX500,Canada,May-07,0
CRX500,Canada,Jun-07,0
CRX500,Canada,Jul-07,0
CRX500,Canada,Aug-07,0
CRX500,Canada,Sep-07,0
CRX500,Canada,Oct-07,0
CRX500,Canada,Nov-07,0
CRX500,Canada,Dec-07,0
CRX500,Canada,Jan-08,0
CRX500,Canada,Feb-08,0
CRX500,Canada,Mar-08,0
CRX500,Canada,Apr-08,0
CRX500,Canada,May-08,0
CRX500,Canada,Jun-08,0
CRX500,Canada,Jul-08,0
CRX500,Canada,Aug-08,0
CRX500,Canada,Sep-08,0
CRX500,Canada,Oct-08,0
CRX500,Canada,Nov-08,0
CRX500,Canada,Dec-08,0
CRX500,Brazil,Jan-07,29
CRX500,Brazil,Feb-07,7
CRX500,Brazil,Mar-07,1
CRX500,Brazil,Apr-07,0
CRX500,Brazil,May-07,0
CRX500,Brazil,Jun-07,0
CRX500,Brazil,Jul-07,0
CRX500,Brazil,Aug-07,0
CRX500,Brazil,Sep-07,0
CRX500,Brazil,Oct-07,0
CRX500,Brazil,Nov-07,0
CRX500,Brazil,Dec-07,0
CRX500,Brazil,Jan-08,0
CRX500,Brazil,Feb-08,0
CRX500,Brazil,Mar-08,0
CRX500,Brazil,Apr-08,0
CRX500,Brazil,May-08,0
CRX500,Brazil,Jun-08,0
CRX500,Brazil,Jul-08,0
CRX500,Brazil,Aug-08,0
CRX500,Brazil,Sep-08,0
CRX500,Brazil,Oct-08,0
CRX500,Brazil,Nov-08,0
CRX500,Brazil,Dec-08,0
CRX500,Argentina,Jan-07,35
CRX500,Argentina,Feb-07,8
CRX500,Argentina,Mar-07,2
CRX500,Argentina,Apr-07,0
CRX500,Argentina,May-07,0
CRX500,Argentina,Jun-07,0
CRX500,Argentina,Jul-07,0
CRX500,Argentina,Aug-07,0
CRX500,Argentina,Sep-07,0
CRX500,Argentina,Oct-07,0
CRX500,Argentina,Nov-07,0
CRX500,Argentina,Dec-07,0
CRX500,Argentina,Jan-08,0
CRX500,Argentina,Feb-08,0
CRX500,Argentina,Mar-08,0
CRX500,Argentina,Apr-08,0
CRX500,Argentina,May-08,0
CRX500,Argentina,Jun-08,0
CRX500,Argentina,Jul-08,0
CRX500,Argentina,Aug-08,0
CRX500,Argentina,Sep-08,0
CRX500,Argentina,Oct-08,0
CRX500,Argentina,Nov-08,0
CRX500,Argentina,Dec-08,0
CRX500,UK,Jan-07,33
CRX500,UK,Feb-07,8
CRX500,UK,Mar-07,2
CRX500,UK,Apr-07,0
CRX500,UK,May-07,0
CRX500,UK,Jun-07,0
CRX500,UK,Jul-07,0
CRX500,UK,Aug-07,0
CRX500,UK,Sep-07,0
CRX500,UK,Oct-07,0
CRX500,UK,Nov-07,0
CRX500,UK,Dec-07,0
CRX500,UK,Jan-08,0
CRX500,UK,Feb-08,0
CRX500,UK,Mar-08,0
CRX500,UK,Apr-08,0
CRX500,UK,May-08,0
CRX500,UK,Jun-08,0
CRX500,UK,Jul-08,0
CRX500,UK,Aug-08,0
CRX500,UK,Sep-08,0
CRX500,UK,Oct-08,0
CRX500,UK,Nov-08,0
CRX500,UK,Dec-08,0
CRX500,France,Jan-07,26
CRX500,France,Feb-07,6
CRX500,France,Mar-07,1
CRX500,France,Apr-07,0
CRX500,France,May-07,0
CRX500,France,Jun-07,0
CRX500,France,Jul-07,0
CRX500,France,Aug-07,0
CRX500,France,Sep-07,0
CRX500,France,Oct-07,0
CRX500,France,Nov-07,0
CRX500,France,Dec-07,0
CRX500,France,Jan-08,0
CRX500,France,Feb-08,0
CRX500,France,Mar-08,0
CRX500,France,Apr-08,0
CRX500,France,May-08,0
CRX500,France,Jun-08,0
CRX500,France,Jul-08,0
CRX500,France,Aug-08,0
CRX500,France,Sep-08,0
CRX500,France,Oct-08,0
CRX500,France,Nov-08,0
CRX500,France,Dec-08,0
CRX500,Germany,Jan-07,24
CRX500,Germany,Feb-07,6
CRX500,Germany,Mar-07,1
CRX500,Germany,Apr-07,0
CRX500,Germany,May-07,0
CRX500,Germany,Jun-07,0
CRX500,Germany,Jul-07,0
CRX500,Germany,Aug-07,0
CRX500,Germany,Sep-07,0
CRX500,Germany,Oct-07,0
CRX500,Germany,Nov-07,0
CRX500,Germany,Dec-07,0
CRX500,Germany,Jan-08,0
CRX500,Germany,Feb-08,0
CRX500,Germany,Mar-08,0
CRX500,Germany,Apr-08,0
CRX500,Germany,May-08,0
CRX500,Germany,Jun-08,0
CRX500,Germany,Jul-08,0
CRX500,Germany,Aug-08,0
CRX500,Germany,Sep-08,0
CRX500,Germany,Oct-08,0
CRX500,Germany,Nov-08,0
CRX500,Germany,Dec-08,0
CRX500,Spain,Jan-07,22
CRX500,Spain,Feb-07,6
CRX500,Spain,Mar-07,1
CRX500,Spain,Apr-07,0
CRX500,Spain,May-07,0
CRX500,Spain,Jun-07,0
CRX500,Spain,Jul-07,0
CRX500,Spain,Aug-07,0
CRX500,Spain,Sep-07,0
CRX500,Spain,Oct-07,0
CRX500,Spain,Nov-07,0
