machine,day,failure
M-896,Day-12,0
M-896,Day-13,9
M-896,Day-14,39
M-896,Day-15,41
M-896,Day-16,9
M-896,Day-17,0
M-896,Day-18,0
M-896,Day-19,0
M-896,Day-20,0
M-897,Day-01,0
M-897,Day-02,7
M-897,Day-03,41
M-897,Day-04,41
M-897,Day-05,8
M-897,Day-06,0
M-897,Day-07,0
M-897,Day-08,0
M-897,Day-09,0
M-897,Day-10,0
M-897,Day-11,0
M-897,Day-12,0
M-897,Day-13,0
M-897,Day-14,0
M-897,Day-15,0
M-897,Day-16,0
M-897,Day-17,0
M-897,Day-18,0
M-897,Day-19,0
M-897,Day-20,0
M-898,Day-01,0
M-898,Day-02,1
M-898,Day-03,6
M-898,Day-04,16
M-898,Day-05,25
M-898,Day-06,26
M-898,Day-07,13
M-898,Day-08,6
M-898,Day-09,2
M-898,Day-10,0
M-898,Day-11,0
M-898,Day-12,0
M-898,Day-13,0
M-898,Day-14,0
M-898,Day-15,0
M-898,Day-16,0
M-898,Day-17,0
M-898,Day-18,0
M-898,Day-19,0
M-898,Day-20,0
M-899,Day-01,0
M-899,Day-02,0
M-899,Day-03,0
M-899,Day-04,0
M-899,Day-05,0
M-899,Day-06,0
M-899,Day-07,0
M-899,Day-08,0
M-899,Day-09,0
M-899,Day-10,1
M-899,Day-11,5
M-899,Day-12,15
M-899,Day-13,25
M-899,Day-14,25
M-899,Day-15,16
M-899,Day-16,6
M-899,Day-17,1
M-899,Day-18,0
M-899,Day-19,0
M-899,Day-20,0
M-900,Day-01,0
M-900,Day-02,0
M-900,Day-03,0
M-900,Day-04,0
M-900,Day-05,0
M-900,Day-06,0
M-900,Day-07,2
M-900,Day-08,14
M-900,Day-09,33
M-900,Day-10,33
M-900,Day-11,13
M-900,Day-12,1
M-900,Day-13,0
M-900,Day-14,0
M-900,Day-15,0
M-900,Day-16,0
M-900,Day-17,0
M-900,Day-18,0
M-900,Day-19,0
M-900,Day-20,0
M-901,Day-01,3
M-901,Day-02,14
M-901,Day-03,34
M-901,Day-04,33
M-901,Day-05,13
M-901,Day-06,2
M-901,Day-07,0
M-901,Day-08,0
M-901,Day-09,0
M-901,Day-10,0
M-901,Day-11,0
M-901,Day-12,0
M-901,Day-13,0
M-901,Day-14,0
M-901,Day-15,0
M-901,Day-16,0
M-901,Day-17,0
M-901,Day-18,0
M-901,Day-19,0
M-901,Day-20,0
M-902,Day-01,0
M-902,Day-02,0
M-902,Day-03,0
M-902,Day-04,0
M-902,Day-05,0
M-902,Day-06,0
M-902,Day-07,0
M-902,Day-08,0
M-902,Day-09,0
M-902,Day-10,2
M-902,Day-11,7
M-902,Day-12,16
M-902,Day-13,23
M-902,Day-14,23
M-902,Day-15,16
M-902,Day-16,7
M-902,Day-17,1
M-902,Day-18,0
M-902,Day-19,0
M-902,Day-20,0
M-903,Day-01,0
M-903,Day-02,0
M-903,Day-03,1
M-903,Day-04,5
M-903,Day-05,15
M-903,Day-06,31
M-903,Day-07,26
M-903,Day-08,15
M-903,Day-09,4
M-903,Day-10,0
M-903,Day-11,0
M-903,Day-12,0
M-903,Day-13,0
M-903,Day-14,0
M-903,Day-15,0
M-903,Day-16,0
M-903,Day-17,0
M-903,Day-18,0
M-903,Day-19,0
M-903,Day-20,0
M-904,Day-01,0
M-904,Day-02,0
M-904,Day-03,0
M-904,Day-04,0
M-904,Day-05,0
M-904,Day-06,0
M-904,Day-07,0
M-904,Day-08,0
M-904,Day-09,0
M-904,Day-10,0
M-904,Day-11,0
M-904,Day-12,0
M-904,Day-13,0
M-904,Day-14,2
M-904,Day-15,6
M-904,Day-16,16
M-904,Day-17,24
M-904,Day-18,25
M-904,Day-19,15
M-904,Day-20,6
M-905,Day-01,0
M-905,Day-02,0
M-905,Day-03,0
M-905,Day-04,0
M-905,Day-05,0
M-905,Day-06,0
M-905,Day-07,0
M-905,Day-08,0
M-905,Day-09,0
M-905,Day-10,0
M-905,Day-11,0
M-905,Day-12,0
M-905,Day-13,0
M-905,Day-14,0
M-905,Day-15,1
M-905,Day-16,6
M-905,Day-17,15
M-905,Day-18,28
M-905,Day-19,26
M-905,Day-20,16
M-906,Day-01,2
M-906,Day-02,14
M-906,Day-03,32
M-906,Day-04,34
M-906,Day-05,14
M-906,Day-06,1
M-906,Day-07,0
M-906,Day-08,0
M-906,Day-09,0
M-906,Day-10,0
M-906,Day-11,0
M-906,Day-12,0
M-906,Day-13,0
M-906,Day-14,0
M-906,Day-15,0
M-906,Day-16,0
M-906,Day-17,0
M-906,Day-18,0
M-906,Day-19,0
M-906,Day-20,0
M-907,Day-01,0
M-907,Day-02,0
M-907,Day-03,0
M-907,Day-04,0
M-907,Day-05,0
M-907,Day-06,0
M-907,Day-07,0
M-907,Day-08,0
M-907,Day-09,0
M-907,Day-10,2
M-907,Day-11,7
M-907,Day-12,14
M-907,Day-13,26
M-907,Day-14,26
M-907,Day-15,15
M-907,Day-16,6
M-907,Day-17,1
M-907,Day-18,0
M-907,Day-19,0
M-907,Day-20,0
M-908,Day-01,0
M-908,Day-02,0
M-908,Day-03,0
M-908,Day-04,0
M-908,Day-05,0
M-908,Day-06,2
M-908,Day-07,6
M-908,Day-08,15
M-908,Day-09,25
M-908,Day-10,25
M-908,Day-11,14
M-908,Day-12,7
M-908,Day-13,2
M-908,Day-14,0
M-908,Day-15,0
M-908,Day-16,0
M-908,Day-17,0
M-908,Day-18,0
M-908,Day-19,0
M-908,Day-20,0
M-909,Day-01,0
M-909,Day-02,0
M-909,Day-03,0
M-909,Day-04,0
M-909,Day-05,0
M-909,Day-06,0
M-909,Day-07,0
M-909,Day-08,2
M-909,Day-09,45
M-909,Day-10,50
M-909,Day-11,2
M-909,Day-12,0
M-909,Day-13,0
M-909,Day-14,0
M-909,Day-15,0
M-909,Day-16,0
M-909,Day-17,0
M-909,Day-18,0
M-909,Day-19,0
M-909,Day-20,0
M-910,Day-01,0
M-910,Day-02,0
M-910,Day-03,0
M-910,Day-04,0
M-910,Day-05,0
M-910,Day-06,0
M-910,Day-07,9
M-910,Day-08,43
M-910,Day-09,39
M-910,Day-10,7
M-910,Day-11,0
M-910,Day-12,0
M-910,Day-13,0
M-910,Day-14,0
M-910,Day-15,0
M-910,Day-16,0
M-910,Day-17,0
M-910,Day-18,0
M-910,Day-19,0
M-910,Day-20,0
M-911,Day-01,0
M-911,Day-02,0
M-911,Day-03,0
M-911,Day-04,0
M-911,Day-05,0
M-911,Day-06,0
M-911,Day-07,1
M-911,Day-08,6
M-911,Day-09,17
M-911,Day-10,23
M-911,Day-11,24
M-911,Day-12,17
M-911,Day-13,6
M-911,Day-14,1
M-911,Day-15,0
M-911,Day-16,0
M-911,Day-17,0
M-911,Day-18,0
M-911,Day-19,0
M-911,Day-20,0
M-912,Day-01,0
M-912,Day-02,0
M-912,Day-03,0
M-912,Day-04,0
M-912,Day-05,0
M-912,Day-06,0
M-912,Day-07,0
M-912,Day-08,0
M-912,Day-09,0
M-912,Day-10,0
M-912,Day-11,0
M-912,Day-12,0
M-912,Day-13,0
M-912,Day-14,0
M-912,Day-15,0
M-912,Day-16,3
M-912,Day-17,46
M-912,Day-18,48
M-912,Day-19,2
M-912,Day-20,0
M-913,Day-01,0
M-913,Day-02,0
M-913,Day-03,4
M-913,Day-04,15
M-913,Day-05,29
M-913,Day-06,30
M-913,Day-07,14
M-913,Day-08,4
M-913,Day-09,0
M-913,Day-10,0
M-913,Day-11,0
M-913,Day-12,0
M-913,Day-13,0
M-913,Day-14,0
M-913,Day-15,0
M-913,Day-16,0
M-913,Day-17,0
M-913,Day-18,0
M-913,Day-19,0
M-913,Day-20,0
M-914,Day-01,0
M-914,Day-02,0
M-914,Day-03,0
M-914,Day-04,0
M-914,Day-05,0
M-914,Day-06,2
M-914,Day-07,12
M-914,Day-08,35
M-914,Day-09,31
M-914,Day-10,14
M-914,Day-11,2
M-914,Day-12,0
M-914,Day-13,0
M-914,Day-14,0
M-914,Day-15,0
M-914,Day-16,0
M-914,Day-17,0
M-914,Day-18,0
M-914,Day-19,0
M-914,Day-20,0
M-915,Day-01,0
M-915,Day-02,0
M-915,Day-03,0
M-915,Day-04,0
M-915,Day-05,0
M-915,Day-06,0
M-915,Day-07,0
M-915,Day-08,0
M-915,Day-09,0
M-915,Day-10,0
M-915,Day-11,2
M-915,Day-12,50
M-915,Day-13,45
M-915,Day-14,1
M-915,Day-15,0
M-915,Day-16,0
M-915,Day-17,0
M-915,Day-18,0
M-915,Day-19,0
M-915,Day-20,0
M-916,Day-01,0
M-916,Day-02,0
M-916,Day-03,0
M-916,Day-04,0
M-916,Day-05,0
M-916,Day-06,0
M-916,Day-07,1
M-916,Day-08,7
M-916,Day-09,39
M-916,Day-10,42
M-916,Day-11,9
M-916,Day-12,0
M-916,Day-13,0
M-916,Day-14,0
M-916,Day-15,0
M-916,Day-16,0
M-916,Day-17,0
M-916,Day-18,0
M-916,Day-19,0
M-916,Day-20,0
M-917,Day-01,0
M-917,Day-02,0
M-917,Day-03,0
M-917,Day-04,0
M-917,Day-05,0
M-917,Day-06,0
M-917,Day-07,0
M-917,Day-08,0
M-917,Day-09,2
M-917,Day-10,50
M-917,Day-11,44
M-917,Day-12,3
M-917,Day-13,0
M-917,Day-14,0
M-917,Day-15,0
M-917,Day-16,0
M-917,Day-17,0
M-917,Day-18,0
M-917,Day-19,0
M-917,Day-20,0
M-918,Day-01,0
M-918,Day-02,0
M-918,Day-03,0
M-918,Day-04,0
M-918,Day-05,0
M-918,Day-06,0
M-918,Day-07,0
M-918,Day-08,0
M-918,Day-09,0
M-918,Day-10,0
M-918,Day-11,1
M-918,Day-12,6
M-918,Day-13,15
M-918,Day-14,25
M-918,Day-15,24
M-918,Day-16,16
M-918,Day-17,6
M-918,Day-18,2
M-918,Day-19,0
M-918,Day-20,0
M-919,Day-01,0
M-919,Day-02,0
M-919,Day-03,0
M-919,Day-04,0
M-919,Day-05,0
M-919,Day-06,0
M-919,Day-07,0
M-919,Day-08,0
M-919,Day-09,0
M-919,Day-10,0
M-919,Day-11,2
M-919,Day-12,45
M-919,Day-13,49
M-919,Day-14,2
M-919,Day-15,0
M-919,Day-16,0
M-919,Day-17,0
M-919,Day-18,0
M-919,Day-19,0
M-919,Day-20,0
M-920,Day-01,0
M-920,Day-02,0
M-920,Day-03,0
M-920,Day-04,0
M-920,Day-05,0
M-920,Day-06,0
M-920,Day-07,0
M-920,Day-08,0
M-920,Day-09,0
M-920,Day-10,0
M-920,Day-11,0
M-920,Day-12,0
M-920,Day-13,0
M-920,Day-14,0
M-920,Day-15,7
M-920,Day-16,39
M-920,Day-17,42
M-920,Day-18,8
M-920,Day-19,0
M-920,Day-20,0
M-921,Day-01,0
M-921,Day-02,0
M-921,Day-03,0
M-921,Day-04,0
M-921,Day-05,0
M-921,Day-06,0
M-921,Day-07,0
M-921,Day-08,0
M-921,Day-09,0
M-921,Day-10,0
M-921,Day-11,0
M-921,Day-12,0
M-921,Day-13,8
M-921,Day-14,40
M-921,Day-15,40
M-921,Day-16,9
M-921,Day-17,0
M-921,Day-18,0
M-921,Day-19,0
M-921,Day-20,0
M-922,Day-01,0
M-922,Day-02,0
M-922,Day-03,0
M-922,Day-04,0
M-922,Day-05,2
M-922,Day-06,7
M-922,Day-07,16
M-922,Day-08,22
M-922,Day-09,27
M-922,Day-10,15
M-922,Day-11,6
M-922,Day-12,2
M-922,Day-13,0
M-922,Day-14,0
M-922,Day-15,0
M-922,Day-16,0
M-922,Day-17,0
M-922,Day-18,0
M-922,Day-19,0
M-922,Day-20,0
M-923,Day-01,0
M-923,Day-02,0
M-923,Day-03,0
M-923,Day-04,0
M-923,Day-05,7
M-923,Day-06,40
M-923,Day-07,42
M-923,Day-08,8
M-923,Day-09,0
M-923,Day-10,0
M-923,Day-11,0
M-923,Day-12,0
M-923,Day-13,0
M-923,Day-14,0
M-923,Day-15,0
M-923,Day-16,0
M-923,Day-17,0
M-923,Day-18,0
M-923,Day-19,0
M-923,Day-20,0
M-924,Day-01,0
M-924,Day-02,0
M-924,Day-03,0
M-924,Day-04,0
M-924,Day-05,0
M-924,Day-06,0
M-924,Day-07,0
M-924,Day-08,0
M-924,Day-09,2
M-924,Day-10,48
M-924,Day-11,47
M-924,Day-12,2
M-924,Day-13,0
M-924,Day-14,0
M-924,Day-15,0
M-924,Day-16,0
M-924,Day-17,0
M-924,Day-18,0
M-924,Day-19,0
M-924,Day-20,0
M-925,Day-01,0
M-925,Day-02,0
M-925,Day-03,0
M-925,Day-04,0
M-925,Day-05,4
M-925,Day-06,17
M-925,Day-07,29
M-925,Day-08,27
M-925,Day-09,15
M-925,Day-10,3
M-925,Day-11,0
M-925,Day-12,0
M-925,Day-13,0
M-925,Day-14,0
M-925,Day-15,0
M-925,Day-16,0
M-925,Day-17,0
M-925,Day-18,0
M-925,Day-19,0
M-925,Day-20,0
M-926,Day-01,0
M-926,Day-02,0
M-926,Day-03,0
M-926,Day-04,0
M-926,Day-05,0
M-926,Day-06,0
M-926,Day-07,1
M-926,Day-08,4
M-926,Day-09,17
M-926,Day-10,27
M-926,Day-11,29
M-926,Day-12,13
M-926,Day-13,4
M-926,Day-14,0
M-926,Day-15,0
M-926,Day-16,0
M-926,Day-17,0
M-926,Day-18,0
M-926,Day-19,0
M-926,Day-20,0
M-927,Day-01,0
M-927,Day-02,0
M-927,Day-03,0
M-927,Day-04,0
M-927,Day-05,0
M-927,Day-06,5
M-927,Day-07,16
M-927,Day-08,29
M-927,Day-09,29
M-927,Day-10,13
M-927,Day-11,3
M-927,Day-12,1
M-927,Day-13,0
M-927,Day-14,0
M-927,Day-15,0
M-927,Day-16,0
M-927,Day-17,0
M-927,Day-18,0
M-927,Day-19,0
M-927,Day-20,0
M-928,Day-01,0
M-928,Day-02,0
M-928,Day-03,0
M-928,Day-04,0
M-928,Day-05,0
M-928,Day-06,0
M-928,Day-07,0
M-928,Day-08,0
M-928,Day-09,1
M-928,Day-10,49
M-928,Day-11,47
M-928,Day-12,1
M-928,Day-13,0
M-928,Day-14,0
M-928,Day-15,0
M-928,Day-16,0
M-928,Day-17,0
M-928,Day-18,0
M-928,Day-19,0
M-928,Day-20,0
M-929,Day-01,0
M-929,Day-02,0
M-929,Day-03,0
M-929,Day-04,0
M-929,Day-05,0
M-929,Day-06,0
M-929,Day-07,0
M-929,Day-08,1
M-929,Day-09,4
M-929,Day-10,14
M-929,Day-11,27
M-929,Day-12,24
M-929,Day-13,17
M-929,Day-14,6
M-929,Day-15,2
M-929,Day-16,0
M-929,Day-17,0
M-929,Day-18,0
M-929,Day-19,0
M-929,Day-20,0
M-930,Day-01,0
M-930,Day-02,0
M-930,Day-03,0
M-930,Day-04,0
M-930,Day-05,8
M-930,Day-06,41
M-930,Day-07,39
M-930,Day-08,10
M-930,Day-09,0
M-930,Day-10,0
M-930,Day-11,0
M-930,Day-12,0
M-930,Day-13,0
M-930,Day-14,0
M-930,Day-15,0
M-930,Day-16,0
M-930,Day-17,0
M-930,Day-18,0
M-930,Day-19,0
M-930,Day-20,0
M-931,Day-01,1
M-931,Day-02,13
M-931,Day-03,34
M-931,Day-04,33
M-931,Day-05,13
M-931,Day-06,2
M-931,Day-07,0
M-931,Day-08,0
M-931,Day-09,0
M-931,Day-10,0
M-931,Day-11,0
M-931,Day-12,0
M-931,Day-13,0
M-931,Day-14,0
M-931,Day-15,0
M-931,Day-16,0
M-931,Day-17,0
M-931,Day-18,0
M-931,Day-19,0
M-931,Day-20,0
M-932,Day-01,0
M-932,Day-02,0
M-932,Day-03,0
M-932,Day-04,0
M-932,Day-05,2
M-932,Day-06,6
M-932,Day-07,15
M-932,Day-08,25
M-932,Day-09,25
M-932,Day-10,16
M-932,Day-11,6
M-932,Day-12,2
M-932,Day-13,0
M-932,Day-14,0
M-932,Day-15,0
M-932,Day-16,0
M-932,Day-17,0
M-932,Day-18,0
M-932,Day-19,0
M-932,Day-20,0
M-933,Day-01,0
M-933,Day-02,0
M-933,Day-03,0
M-933,Day-04,0
M-933,Day-05,0
M-933,Day-06,0
M-933,Day-07,0
M-933,Day-08,0
M-933,Day-09,0
M-933,Day-10,0
M-933,Day-11,0
M-933,Day-12,0
M-933,Day-13,0
M-933,Day-14,0
M-933,Day-15,0
M-933,Day-16,0
M-933,Day-17,0
M-933,Day-18,8
M-933,Day-19,41
M-933,Day-20,40
M-934,Day-01,0
M-934,Day-02,0
M-934,Day-03,0
M-934,Day-04,0
M-934,Day-05,2
M-934,Day-06,7
M-934,Day-07,19
M-934,Day-08,22
M-934,Day-09,23
M-934,Day-10,14
M-934,Day-11,7
M-934,Day-12,1
M-934,Day-13,0
M-934,Day-14,0
M-934,Day-15,0
M-934,Day-16,0
M-934,Day-17,0
M-934,Day-18,0
M-934,Day-19,0
M-934,Day-20,0
M-935,Day-01,0
M-935,Day-02,0
M-935,Day-03,0
M-935,Day-04,0
M-935,Day-05,0
M-935,Day-06,0
M-935,Day-07,0
M-935,Day-08,2
M-935,Day-09,14
M-935,Day-10,36
M-935,Day-11,32
M-935,Day-12,12
M-935,Day-13,1
M-935,Day-14,0
M-935,Day-15,0
M-935,Day-16,0
M-935,Day-17,0
M-935,Day-18,0
M-935,Day-19,0
M-935,Day-20,0
M-936,Day-01,0
M-936,Day-02,0
M-936,Day-03,0
M-936,Day-04,0
M-936,Day-05,0
M-936,Day-06,0
M-936,Day-07,0
M-936,Day-08,1
M-936,Day-09,13
M-936,Day-10,34
M-936,Day-11,35
M-936,Day-12,13
M-936,Day-13,2
M-936,Day-14,0
M-936,Day-15,0
M-936,Day-16,0
M-936,Day-17,0
M-936,Day-18,0
M-936,Day-19,0
M-936,Day-20,0
M-937,Day-01,0
M-937,Day-02,0
M-937,Day-03,0
M-937,Day-04,0
M-937,Day-05,0
M-937,Day-06,0
M-937,Day-07,0
M-937,Day-08,2
M-937,Day-09,6
M-937,Day-10,15
M-937,Day-11,26
M-937,Day-12,25
M-937,Day-13,14
M-937,Day-14,7
M-937,Day-15,2
M-937,Day-16,0
M-937,Day-17,0
M-937,Day-18,0
M-937,Day-19,0
M-937,Day-20,0
M-938,Day-01,0
M-938,Day-02,0
M-938,Day-03,0
M-938,Day-04,0
M-938,Day-05,0
M-938,Day-06,0
M-938,Day-07,0
M-938,Day-08,0
M-938,Day-09,0
M-938,Day-10,0
M-938,Day-11,1
M-938,Day-12,47
M-938,Day-13,48
M-938,Day-14,3
M-938,Day-15,0
M-938,Day-16,0
M-938,Day-17,0
M-938,Day-18,0
M-938,Day-19,0
M-938,Day-20,0
M-939,Day-01,0
M-939,Day-02,0
M-939,Day-03,0
M-939,Day-04,0
M-939,Day-05,2
M-939,Day-06,15
M-939,Day-07,35
M-939,Day-08,33
M-939,Day-09,12
M-939,Day-10,1
M-939,Day-11,0
M-939,Day-12,0
M-939,Day-13,0
M-939,Day-14,0
M-939,Day-15,0
M-939,Day-16,0
M-939,Day-17,0
M-939,Day-18,0
M-939,Day-19,0
M-939,Day-20,0
M-940,Day-01,0
M-940,Day-02,0
M-940,Day-03,0
M-940,Day-04,0
M-940,Day-05,5
M-940,Day-06,17
M-940,Day-07,26
M-940,Day-08,27
M-940,Day-09,17
M-940,Day-10,4
M-940,Day-11,0
M-940,Day-12,0
M-940,Day-13,0
M-940,Day-14,0
M-940,Day-15,0
M-940,Day-16,0
M-940,Day-17,0
M-940,Day-18,0
M-940,Day-19,0
M-940,Day-20,0
M-941,Day-01,0
M-941,Day-02,1
M-941,Day-03,5
M-941,Day-04,18
M-941,Day-05,23
M-941,Day-06,25
M-941,Day-07,16
M-941,Day-08,6
M-941,Day-09,1
M-941,Day-10,0
M-941,Day-11,0
M-941,Day-12,0
M-941,Day-13,0
M-941,Day-14,0
M-941,Day-15,0
M-941,Day-16,0
M-941,Day-17,0
M-941,Day-18,0
M-941,Day-19,0
M-941,Day-20,0
M-942,Day-01,0
M-942,Day-02,0
M-942,Day-03,0
M-942,Day-04,0
M-942,Day-05,0
M-942,Day-06,0
M-942,Day-07,0
M-942,Day-08,3
M-942,Day-09,6
M-942,Day-10,16
M-942,Day-11,25
M-942,Day-12,23
M-942,Day-13,13
M-942,Day-14,7
M-942,Day-15,1
M-942,Day-16,0
M-942,Day-17,0
M-942,Day-18,0
M-942,Day-19,0
M-942,Day-20,0
M-943,Day-01,0
M-943,Day-02,0
M-943,Day-03,0
M-943,Day-04,0
M-943,Day-05,0
M-943,Day-06,0
M-943,Day-07,0
M-943,Day-08,0
M-943,Day-09,0
M-943,Day-10,0
M-943,Day-11,3
M-943,Day-12,14
M-943,Day-13,30
M-943,Day-14,29
M-943,Day-15,13
M-943,Day-16,6
M-943,Day-17,1
M-943,Day-18,0
M-943,Day-19,0
M-943,Day-20,0
M-944,Day-01,0
M-944,Day-02,0
M-944,Day-03,0
M-944,Day-04,0
M-944,Day-05,0
M-944,Day-06,2
M-944,Day-07,48
M-944,Day-08,46
M-944,Day-09,2
M-944,Day-10,0
M-944,Day-11,0
M-944,Day-12,0
M-944,Day-13,0
M-944,Day-14,0
M-944,Day-15,0
M-944,Day-16,0
M-944,Day-17,0
M-944,Day-18,0
M-944,Day-19,0
M-944,Day-20,0
M-945,Day-01,0
M-945,Day-02,0
M-945,Day-03,0
M-945,Day-04,0
M-945,Day-05,0
M-945,Day-06,0
M-945,Day-07,1
M-945,Day-08,7
M-945,Day-09,15
M-945,Day-10,24
M-945,Day-11,27
M-945,Day-12,14
M-945,Day-13,6
M-945,Day-14,2
M-945,Day-15,0
M-945,Day-16,0
M-945,Day-17,0
M-945,Day-18,0
M-945,Day-19,0
M-945,Day-20,0
M-946,Day-01,0
M-946,Day-02,0
M-946,Day-03,0
M-946,Day-04,0
M-946,Day-05,1
M-946,Day-06,15
M-946,Day-07,33
M-946,Day-08,33
M-946,Day-09,14
M-946,Day-10,1
M-946,Day-11,0
M-946,Day-12,0
M-946,Day-13,0
M-946,Day-14,0
M-946,Day-15,0
M-946,Day-16,0
M-946,Day-17,0
M-946,Day-18,0
M-946,Day-19,0
M-946,Day-20,0
M-947,Day-01,0
M-947,Day-02,0
M-947,Day-03,0
M-947,Day-04,0
M-947,Day-05,0
M-947,Day-06,0
M-947,Day-07,1
M-947,Day-08,7
M-947,Day-09,16
M-947,Day-10,23
M-947,Day-11,24
M-947,Day-12,16
M-947,Day-13,7
M-947,Day-14,1
M-947,Day-15,0
M-947,Day-16,0
M-947,Day-17,0
M-947,Day-18,0
M-947,Day-19,0
M-947,Day-20,0
M-948,Day-01,0
M-948,Day-02,0
M-948,Day-03,0
M-948,Day-04,0
M-948,Day-05,0
M-948,Day-06,0
M-948,Day-07,0
M-948,Day-08,0
M-948,Day-09,0
M-948,Day-10,0
M-948,Day-11,0
M-948,Day-12,0
M-948,Day-13,2
M-948,Day-14,15
M-948,Day-15,33
M-948,Day-16,33
M-948,Day-17,13
M-948,Day-18,1
M-948,Day-19,0
M-948,Day-20,0
M-949,Day-01,10
M-949,Day-02,15
M-949,Day-03,23
M-949,Day-04,24
M-949,Day-05,16
M-949,Day-06,6
M-949,Day-07,2
M-949,Day-08,0
M-949,Day-09,0
M-949,Day-10,0
M-949,Day-11,0
M-949,Day-12,0
M-949,Day-13,0
M-949,Day-14,0
M-949,Day-15,0
M-949,Day-16,0
M-949,Day-17,0
M-949,Day-18,0
M-949,Day-19,0
M-949,Day-20,0
M-950,Day-01,0
M-950,Day-02,0
M-950,Day-03,0
M-950,Day-04,0
M-950,Day-05,0
M-950,Day-06,0
M-950,Day-07,4
M-950,Day-08,16
M-950,Day-09,27
M-950,Day-10,30
M-950,Day-11,17
M-950,Day-12,3
M-950,Day-13,0
M-950,Day-14,0
M-950,Day-15,0
M-950,Day-16,0
M-950,Day-17,0
M-950,Day-18,0
M-950,Day-19,0
M-950,Day-20,0
M-951,Day-01,0
M-951,Day-02,3
M-951,Day-03,16
M-951,Day-04,28
M-951,Day-05,29
M-951,Day-06,16
M-951,Day-07,4
M-951,Day-08,0
M-951,Day-09,0
M-951,Day-10,0
M-951,Day-11,0
M-951,Day-12,0
M-951,Day-13,0
M-951,Day-14,0
M-951,Day-15,0
M-951,Day-16,0
M-951,Day-17,0
M-951,Day-18,0
M-951,Day-19,0
M-951,Day-20,0
M-952,Day-01,0
M-952,Day-02,0
M-952,Day-03,0
M-952,Day-04,0
M-952,Day-05,0
M-952,Day-06,1
M-952,Day-07,7
M-952,Day-08,14
M-952,Day-09,24
M-952,Day-10,25
M-952,Day-11,16
M-952,Day-12,6
M-952,Day-13,2
M-952,Day-14,0
M-952,Day-15,0
M-952,Day-16,0
M-952,Day-17,0
M-952,Day-18,0
M-952,Day-19,0
M-952,Day-20,0
M-953,Day-01,0
M-953,Day-02,0
M-953,Day-03,0
M-953,Day-04,0
M-953,Day-05,0
M-953,Day-06,0
M-953,Day-07,0
M-953,Day-08,0
M-953,Day-09,0
M-953,Day-10,0
M-953,Day-11,0
M-953,Day-12,0
M-953,Day-13,4
M-953,Day-14,14
M-953,Day-15,27
M-953,Day-16,30
M-953,Day-17,16
M-953,Day-18,5
M-953,Day-19,0
M-953,Day-20,0
M-954,Day-01,0
M-954,Day-02,0
M-954,Day-03,0
M-954,Day-04,0
M-954,Day-05,0
M-954,Day-06,2
M-954,Day-07,12
M-954,Day-08,33
M-954,Day-09,35
M-954,Day-10,13
M-954,Day-11,2
M-954,Day-12,0
M-954,Day-13,0
M-954,Day-14,0
M-954,Day-15,0
M-954,Day-16,0
M-954,Day-17,0
M-954,Day-18,0
M-954,Day-19,0
M-954,Day-20,0
M-955,Day-01,0
M-955,Day-02,0
M-955,Day-03,0
M-955,Day-04,0
M-955,Day-05,0
M-955,Day-06,0
M-955,Day-07,0
M-955,Day-08,0
M-955,Day-09,0
M-955,Day-10,1
M-955,Day-11,6
M-955,Day-12,16
M-955,Day-13,26
M-955,Day-14,24
M-955,Day-15,16
M-955,Day-16,7
M-955,Day-17,1
M-955,Day-18,0
M-955,Day-19,0
M-955,Day-20,0
M-956,Day-01,0
M-956,Day-02,0
M-956,Day-03,0
M-956,Day-04,0
M-956,Day-05,0
M-956,Day-06,0
M-956,Day-07,0
M-956,Day-08,0
M-956,Day-09,0
M-956,Day-10,0
M-956,Day-11,0
M-956,Day-12,0
M-956,Day-13,0
M-956,Day-14,0
M-956,Day-15,0
M-956,Day-16,0
M-956,Day-17,0
M-956,Day-18,1
M-956,Day-19,48
M-956,Day-20,47
M-957,Day-01,0
M-957,Day-02,0
M-957,Day-03,0
M-957,Day-04,0
M-957,Day-05,0
M-957,Day-06,0
M-957,Day-07,8
M-957,Day-08,39
M-957,Day-09,41
M-957,Day-10,10
M-957,Day-11,0
M-957,Day-12,0
M-957,Day-13,0
M-957,Day-14,0
M-957,Day-15,0
M-957,Day-16,0
M-957,Day-17,0
M-957,Day-18,0
M-957,Day-19,0
M-957,Day-20,0
M-958,Day-01,0
M-958,Day-02,0
M-958,Day-03,0
M-958,Day-04,4
M-958,Day-05,15
M-958,Day-06,29
M-958,Day-07,30
M-958,Day-08,16
M-958,Day-09,3
M-958,Day-10,0
M-958,Day-11,0
M-958,Day-12,0
M-958,Day-13,0
M-958,Day-14,0
M-958,Day-15,0
M-958,Day-16,0
M-958,Day-17,0
M-958,Day-18,0
M-958,Day-19,0
M-958,Day-20,0
M-959,Day-01,0
M-959,Day-02,2
M-959,Day-03,47
M-959,Day-04,49
M-959,Day-05,1
M-959,Day-06,0
M-959,Day-07,0
M-959,Day-08,0
M-959,Day-09,0
M-959,Day-10,0
M-959,Day-11,0
M-959,Day-12,0
M-959,Day-13,0
M-959,Day-14,0
M-959,Day-15,0
M-959,Day-16,0
M-959,Day-17,0
M-959,Day-18,0
M-959,Day-19,0
M-959,Day-20,0
M-960,Day-01,0
M-960,Day-02,0
M-960,Day-03,0
