machine,day,production
M-784,Day-07,72
M-784,Day-08,81
M-784,Day-09,95
M-784,Day-10,107
M-784,Day-11,94
M-784,Day-12,74
M-784,Day-13,96
M-784,Day-14,83
M-784,Day-15,106
M-784,Day-16,85
M-784,Day-17,76
M-784,Day-18,75
M-784,Day-19,87
M-784,Day-20,94
M-785,Day-01,112
M-785,Day-02,86
M-785,Day-03,105
M-785,Day-04,78
M-785,Day-05,106
M-785,Day-06,107
M-785,Day-07,87
M-785,Day-08,91
M-785,Day-09,101
M-785,Day-10,114
M-785,Day-11,88
M-785,Day-12,113
M-785,Day-13,91
M-785,Day-14,87
M-785,Day-15,93
M-785,Day-16,93
M-785,Day-17,76
M-785,Day-18,107
M-785,Day-19,93
M-785,Day-20,92
M-786,Day-01,93
M-786,Day-02,97
M-786,Day-03,120
M-786,Day-04,94
M-786,Day-05,120
M-786,Day-06,120
M-786,Day-07,92
M-786,Day-08,120
M-786,Day-09,109
M-786,Day-10,98
M-786,Day-11,120
M-786,Day-12,120
M-786,Day-13,101
M-786,Day-14,120
M-786,Day-15,120
M-786,Day-16,105
M-786,Day-17,120
M-786,Day-18,120
M-786,Day-19,94
M-786,Day-20,120
M-787,Day-01,90
M-787,Day-02,128
M-787,Day-03,122
M-787,Day-04,127
M-787,Day-05,91
M-787,Day-06,96
M-787,Day-07,113
M-787,Day-08,101
M-787,Day-09,100
M-787,Day-10,101
M-787,Day-11,130
M-787,Day-12,93
M-787,Day-13,123
M-787,Day-14,97
M-787,Day-15,128
M-787,Day-16,97
M-787,Day-17,90
M-787,Day-18,108
M-787,Day-19,95
M-787,Day-20,130
M-788,Day-01,140
M-788,Day-02,107
M-788,Day-03,140
M-788,Day-04,140
M-788,Day-05,129
M-788,Day-06,125
M-788,Day-07,127
M-788,Day-08,124
M-788,Day-09,122
M-788,Day-10,120
M-788,Day-11,120
M-788,Day-12,140
M-788,Day-13,110
M-788,Day-14,140
M-788,Day-15,135
M-788,Day-16,101
M-788,Day-17,123
M-788,Day-18,125
M-788,Day-19,126
M-788,Day-20,140
M-789,Day-01,68
M-789,Day-02,71
M-789,Day-03,61
M-789,Day-04,62
M-789,Day-05,67
M-789,Day-06,70
M-789,Day-07,58
M-789,Day-08,68
M-789,Day-09,55
M-789,Day-10,67
M-789,Day-11,60
M-789,Day-12,55
M-789,Day-13,59
M-789,Day-14,51
M-789,Day-15,65
M-789,Day-16,71
M-789,Day-17,60
M-789,Day-18,66
M-789,Day-19,52
M-789,Day-20,66
M-790,Day-01,80
M-790,Day-02,65
M-790,Day-03,69
M-790,Day-04,70
M-790,Day-05,63
M-790,Day-06,62
M-790,Day-07,72
M-790,Day-08,59
M-790,Day-09,69
M-790,Day-10,58
M-790,Day-11,66
M-790,Day-12,58
M-790,Day-13,65
M-790,Day-14,67
M-790,Day-15,80
M-790,Day-16,82
M-790,Day-17,60
M-790,Day-18,61
M-790,Day-19,68
M-790,Day-20,63
M-791,Day-01,86
M-791,Day-02,93
M-791,Day-03,109
M-791,Day-04,85
M-791,Day-05,99
M-791,Day-06,103
M-791,Day-07,108
M-791,Day-08,110
M-791,Day-09,110
M-791,Day-10,110
M-791,Day-11,90
M-791,Day-12,110
M-791,Day-13,103
M-791,Day-14,86
M-791,Day-15,108
M-791,Day-16,110
M-791,Day-17,108
M-791,Day-18,110
M-791,Day-19,110
M-791,Day-20,110
M-792,Day-01,100
M-792,Day-02,83
M-792,Day-03,98
M-792,Day-04,100
M-792,Day-05,86
M-792,Day-06,100
M-792,Day-07,100
M-792,Day-08,94
M-792,Day-09,96
M-792,Day-10,100
M-792,Day-11,100
M-792,Day-12,100
M-792,Day-13,100
M-792,Day-14,100
M-792,Day-15,100
M-792,Day-16,83
M-792,Day-17,98
M-792,Day-18,100
M-792,Day-19,88
M-792,Day-20,78
M-793,Day-01,78
M-793,Day-02,90
M-793,Day-03,90
M-793,Day-04,90
M-793,Day-05,90
M-793,Day-06,82
M-793,Day-07,90
M-793,Day-08,90
M-793,Day-09,90
M-793,Day-10,76
M-793,Day-11,90
M-793,Day-12,81
M-793,Day-13,73
M-793,Day-14,90
M-793,Day-15,84
M-793,Day-16,90
M-793,Day-17,81
M-793,Day-18,90
M-793,Day-19,78
M-793,Day-20,88
M-794,Day-01,110
M-794,Day-02,103
M-794,Day-03,123
M-794,Day-04,116
M-794,Day-05,113
M-794,Day-06,125
M-794,Day-07,121
M-794,Day-08,111
M-794,Day-09,140
M-794,Day-10,140
M-794,Day-11,137
M-794,Day-12,136
M-794,Day-13,135
M-794,Day-14,112
M-794,Day-15,114
M-794,Day-16,110
M-794,Day-17,140
M-794,Day-18,119
M-794,Day-19,109
M-794,Day-20,122
M-795,Day-01,133
M-795,Day-02,124
M-795,Day-03,139
M-795,Day-04,135
M-795,Day-05,121
M-795,Day-06,140
M-795,Day-07,140
M-795,Day-08,136
M-795,Day-09,140
M-795,Day-10,140
M-795,Day-11,140
M-795,Day-12,117
M-795,Day-13,135
M-795,Day-14,136
M-795,Day-15,140
M-795,Day-16,140
M-795,Day-17,120
M-795,Day-18,140
M-795,Day-19,140
M-795,Day-20,140
M-796,Day-01,130
M-796,Day-02,105
M-796,Day-03,97
M-796,Day-04,108
M-796,Day-05,96
M-796,Day-06,115
M-796,Day-07,102
M-796,Day-08,130
M-796,Day-09,119
M-796,Day-10,117
M-796,Day-11,98
M-796,Day-12,107
M-796,Day-13,113
M-796,Day-14,95
M-796,Day-15,130
M-796,Day-16,130
M-796,Day-17,107
M-796,Day-18,99
M-796,Day-19,96
M-796,Day-20,115
M-797,Day-01,96
M-797,Day-02,92
M-797,Day-03,106
M-797,Day-04,111
M-797,Day-05,120
M-797,Day-06,87
M-797,Day-07,103
M-797,Day-08,118
M-797,Day-09,113
M-797,Day-10,108
M-797,Day-11,111
M-797,Day-12,120
M-797,Day-13,88
M-797,Day-14,97
M-797,Day-15,106
M-797,Day-16,113
M-797,Day-17,87
M-797,Day-18,110
M-797,Day-19,99
M-797,Day-20,115
M-798,Day-01,130
M-798,Day-02,117
M-798,Day-03,130
M-798,Day-04,129
M-798,Day-05,118
M-798,Day-06,117
M-798,Day-07,122
M-798,Day-08,130
M-798,Day-09,111
M-798,Day-10,130
M-798,Day-11,120
M-798,Day-12,128
M-798,Day-13,129
M-798,Day-14,129
M-798,Day-15,106
M-798,Day-16,110
M-798,Day-17,97
M-798,Day-18,108
M-798,Day-19,118
M-798,Day-20,96
M-799,Day-01,80
M-799,Day-02,73
M-799,Day-03,96
M-799,Day-04,66
M-799,Day-05,78
M-799,Day-06,67
M-799,Day-07,86
M-799,Day-08,71
M-799,Day-09,72
M-799,Day-10,72
M-799,Day-11,83
M-799,Day-12,90
M-799,Day-13,79
M-799,Day-14,68
M-799,Day-15,87
M-799,Day-16,75
M-799,Day-17,87
M-799,Day-18,88
M-799,Day-19,88
M-799,Day-20,85
M-800,Day-01,80
M-800,Day-02,100
M-800,Day-03,100
M-800,Day-04,80
M-800,Day-05,100
M-800,Day-06,93
M-800,Day-07,85
M-800,Day-08,71
M-800,Day-09,83
M-800,Day-10,99
M-800,Day-11,86
M-800,Day-12,100
M-800,Day-13,79
M-800,Day-14,87
M-800,Day-15,71
M-800,Day-16,79
M-800,Day-17,85
M-800,Day-18,99
M-800,Day-19,71
M-800,Day-20,75
M-801,Day-01,75
M-801,Day-02,80
M-801,Day-03,61
M-801,Day-04,71
M-801,Day-05,61
M-801,Day-06,61
M-801,Day-07,61
M-801,Day-08,80
M-801,Day-09,78
M-801,Day-10,62
M-801,Day-11,80
M-801,Day-12,73
M-801,Day-13,62
M-801,Day-14,80
M-801,Day-15,70
M-801,Day-16,80
M-801,Day-17,80
M-801,Day-18,80
M-801,Day-19,80
M-801,Day-20,80
M-802,Day-01,100
M-802,Day-02,100
M-802,Day-03,88
M-802,Day-04,92
M-802,Day-05,88
M-802,Day-06,80
M-802,Day-07,86
M-802,Day-08,88
M-802,Day-09,91
M-802,Day-10,100
M-802,Day-11,100
M-802,Day-12,100
M-802,Day-13,86
M-802,Day-14,91
M-802,Day-15,86
M-802,Day-16,100
M-802,Day-17,100
M-802,Day-18,80
M-802,Day-19,100
M-802,Day-20,100
M-803,Day-01,68
M-803,Day-02,82
M-803,Day-03,90
M-803,Day-04,90
M-803,Day-05,88
M-803,Day-06,88
M-803,Day-07,84
M-803,Day-08,79
M-803,Day-09,90
M-803,Day-10,89
M-803,Day-11,68
M-803,Day-12,86
M-803,Day-13,73
M-803,Day-14,90
M-803,Day-15,79
M-803,Day-16,78
M-803,Day-17,89
M-803,Day-18,76
M-803,Day-19,79
M-803,Day-20,84
M-804,Day-01,90
M-804,Day-02,84
M-804,Day-03,90
M-804,Day-04,108
M-804,Day-05,112
M-804,Day-06,116
M-804,Day-07,89
M-804,Day-08,107
M-804,Day-09,111
M-804,Day-10,103
M-804,Day-11,110
M-804,Day-12,107
M-804,Day-13,95
M-804,Day-14,117
M-804,Day-15,92
M-804,Day-16,117
M-804,Day-17,118
M-804,Day-18,105
M-804,Day-19,106
M-804,Day-20,82
M-805,Day-01,80
M-805,Day-02,89
M-805,Day-03,84
M-805,Day-04,68
M-805,Day-05,81
M-805,Day-06,85
M-805,Day-07,88
M-805,Day-08,79
M-805,Day-09,60
M-805,Day-10,65
M-805,Day-11,61
M-805,Day-12,84
M-805,Day-13,62
M-805,Day-14,82
M-805,Day-15,78
M-805,Day-16,88
M-805,Day-17,82
M-805,Day-18,66
M-805,Day-19,75
M-805,Day-20,78
M-806,Day-01,80
M-806,Day-02,103
M-806,Day-03,96
M-806,Day-04,89
M-806,Day-05,72
M-806,Day-06,102
M-806,Day-07,91
M-806,Day-08,98
M-806,Day-09,78
M-806,Day-10,72
M-806,Day-11,104
M-806,Day-12,81
M-806,Day-13,76
M-806,Day-14,78
M-806,Day-15,103
M-806,Day-16,79
M-806,Day-17,90
M-806,Day-18,80
M-806,Day-19,77
M-806,Day-20,86
M-807,Day-01,94
M-807,Day-02,117
M-807,Day-03,101
M-807,Day-04,101
M-807,Day-05,120
M-807,Day-06,114
M-807,Day-07,83
M-807,Day-08,106
M-807,Day-09,83
M-807,Day-10,88
M-807,Day-11,115
M-807,Day-12,115
M-807,Day-13,101
M-807,Day-14,113
M-807,Day-15,112
M-807,Day-16,119
M-807,Day-17,88
M-807,Day-18,89
M-807,Day-19,115
M-807,Day-20,87
M-808,Day-01,82
M-808,Day-02,78
M-808,Day-03,85
M-808,Day-04,72
M-808,Day-05,78
M-808,Day-06,87
M-808,Day-07,67
M-808,Day-08,74
M-808,Day-09,79
M-808,Day-10,65
M-808,Day-11,83
M-808,Day-12,77
M-808,Day-13,68
M-808,Day-14,82
M-808,Day-15,83
M-808,Day-16,91
M-808,Day-17,86
M-808,Day-18,66
M-808,Day-19,82
M-808,Day-20,72
M-809,Day-01,120
M-809,Day-02,120
M-809,Day-03,111
M-809,Day-04,120
M-809,Day-05,103
M-809,Day-06,120
M-809,Day-07,120
M-809,Day-08,95
M-809,Day-09,120
M-809,Day-10,120
M-809,Day-11,120
M-809,Day-12,119
M-809,Day-13,112
M-809,Day-14,120
M-809,Day-15,120
M-809,Day-16,120
M-809,Day-17,117
M-809,Day-18,113
M-809,Day-19,120
M-809,Day-20,111
M-810,Day-01,76
M-810,Day-02,97
M-810,Day-03,86
M-810,Day-04,88
M-810,Day-05,71
M-810,Day-06,90
M-810,Day-07,102
M-810,Day-08,86
M-810,Day-09,70
M-810,Day-10,74
M-810,Day-11,94
M-810,Day-12,78
M-810,Day-13,70
M-810,Day-14,86
M-810,Day-15,80
M-810,Day-16,90
M-810,Day-17,86
M-810,Day-18,101
M-810,Day-19,78
M-810,Day-20,93
M-811,Day-01,83
M-811,Day-02,90
M-811,Day-03,90
M-811,Day-04,90
M-811,Day-05,90
M-811,Day-06,72
M-811,Day-07,90
M-811,Day-08,82
M-811,Day-09,77
M-811,Day-10,78
M-811,Day-11,74
M-811,Day-12,70
M-811,Day-13,84
M-811,Day-14,78
M-811,Day-15,90
M-811,Day-16,89
M-811,Day-17,75
M-811,Day-18,89
M-811,Day-19,90
M-811,Day-20,90
M-812,Day-01,101
M-812,Day-02,95
M-812,Day-03,120
M-812,Day-04,88
M-812,Day-05,98
M-812,Day-06,85
M-812,Day-07,119
M-812,Day-08,88
M-812,Day-09,93
M-812,Day-10,121
M-812,Day-11,125
M-812,Day-12,88
M-812,Day-13,118
M-812,Day-14,102
M-812,Day-15,116
M-812,Day-16,122
M-812,Day-17,108
M-812,Day-18,91
M-812,Day-19,113
M-812,Day-20,110
M-813,Day-01,59
M-813,Day-02,61
M-813,Day-03,52
M-813,Day-04,78
M-813,Day-05,68
M-813,Day-06,56
M-813,Day-07,62
M-813,Day-08,75
M-813,Day-09,64
M-813,Day-10,72
M-813,Day-11,66
M-813,Day-12,52
M-813,Day-13,70
M-813,Day-14,68
M-813,Day-15,57
M-813,Day-16,67
M-813,Day-17,75
M-813,Day-18,68
M-813,Day-19,68
M-813,Day-20,76
M-814,Day-01,129
M-814,Day-02,130
M-814,Day-03,126
M-814,Day-04,131
M-814,Day-05,111
M-814,Day-06,111
M-814,Day-07,100
M-814,Day-08,96
M-814,Day-09,118
M-814,Day-10,98
M-814,Day-11,125
M-814,Day-12,97
M-814,Day-13,96
M-814,Day-14,103
M-814,Day-15,117
M-814,Day-16,118
M-814,Day-17,114
M-814,Day-18,132
M-814,Day-19,115
M-814,Day-20,95
M-815,Day-01,88
M-815,Day-02,66
M-815,Day-03,74
M-815,Day-04,79
M-815,Day-05,74
M-815,Day-06,87
M-815,Day-07,80
M-815,Day-08,90
M-815,Day-09,73
M-815,Day-10,88
M-815,Day-11,76
M-815,Day-12,69
M-815,Day-13,66
M-815,Day-14,88
M-815,Day-15,64
M-815,Day-16,72
M-815,Day-17,68
M-815,Day-18,85
M-815,Day-19,79
M-815,Day-20,78
M-816,Day-01,98
M-816,Day-02,106
M-816,Day-03,91
M-816,Day-04,113
M-816,Day-05,100
M-816,Day-06,122
M-816,Day-07,116
M-816,Day-08,105
M-816,Day-09,130
M-816,Day-10,107
M-816,Day-11,124
M-816,Day-12,91
M-816,Day-13,107
M-816,Day-14,99
M-816,Day-15,108
M-816,Day-16,128
M-816,Day-17,94
M-816,Day-18,103
M-816,Day-19,111
M-816,Day-20,98
M-817,Day-01,129
M-817,Day-02,130
M-817,Day-03,103
M-817,Day-04,92
M-817,Day-05,101
M-817,Day-06,91
M-817,Day-07,103
M-817,Day-08,130
M-817,Day-09,108
M-817,Day-10,114
M-817,Day-11,97
M-817,Day-12,110
M-817,Day-13,117
M-817,Day-14,119
M-817,Day-15,99
M-817,Day-16,130
M-817,Day-17,112
M-817,Day-18,96
M-817,Day-19,102
M-817,Day-20,102
M-818,Day-01,112
M-818,Day-02,108
M-818,Day-03,135
M-818,Day-04,126
M-818,Day-05,140
M-818,Day-06,99
M-818,Day-07,115
M-818,Day-08,105
M-818,Day-09,140
M-818,Day-10,99
M-818,Day-11,122
M-818,Day-12,120
M-818,Day-13,119
M-818,Day-14,127
M-818,Day-15,121
M-818,Day-16,115
M-818,Day-17,118
M-818,Day-18,97
M-818,Day-19,139
M-818,Day-20,136
M-819,Day-01,61
M-819,Day-02,66
M-819,Day-03,54
M-819,Day-04,49
M-819,Day-05,63
M-819,Day-06,44
M-819,Day-07,47
M-819,Day-08,60
M-819,Day-09,59
M-819,Day-10,64
M-819,Day-11,65
M-819,Day-12,60
M-819,Day-13,57
M-819,Day-14,54
M-819,Day-15,52
M-819,Day-16,48
M-819,Day-17,44
M-819,Day-18,66
M-819,Day-19,66
M-819,Day-20,54
M-820,Day-01,101
M-820,Day-02,130
M-820,Day-03,98
M-820,Day-04,101
M-820,Day-05,129
M-820,Day-06,108
M-820,Day-07,125
M-820,Day-08,110
M-820,Day-09,121
M-820,Day-10,126
M-820,Day-11,121
M-820,Day-12,130
M-820,Day-13,111
M-820,Day-14,130
M-820,Day-15,93
M-820,Day-16,104
M-820,Day-17,122
M-820,Day-18,97
M-820,Day-19,100
M-820,Day-20,119
M-821,Day-01,74
M-821,Day-02,76
M-821,Day-03,73
M-821,Day-04,87
M-821,Day-05,89
M-821,Day-06,90
M-821,Day-07,83
M-821,Day-08,76
M-821,Day-09,99
M-821,Day-10,94
M-821,Day-11,97
M-821,Day-12,78
M-821,Day-13,75
M-821,Day-14,75
M-821,Day-15,77
M-821,Day-16,86
M-821,Day-17,104
M-821,Day-18,85
M-821,Day-19,104
M-821,Day-20,93
M-822,Day-01,80
M-822,Day-02,69
M-822,Day-03,61
M-822,Day-04,72
M-822,Day-05,57
M-822,Day-06,70
M-822,Day-07,63
M-822,Day-08,72
M-822,Day-09,64
M-822,Day-10,75
M-822,Day-11,66
M-822,Day-12,64
M-822,Day-13,74
M-822,Day-14,69
M-822,Day-15,75
M-822,Day-16,56
M-822,Day-17,71
M-822,Day-18,71
M-822,Day-19,76
M-822,Day-20,67
M-823,Day-01,81
M-823,Day-02,107
M-823,Day-03,86
M-823,Day-04,95
M-823,Day-05,112
M-823,Day-06,83
M-823,Day-07,106
M-823,Day-08,79
M-823,Day-09,107
M-823,Day-10,103
M-823,Day-11,92
M-823,Day-12,95
M-823,Day-13,105
M-823,Day-14,90
M-823,Day-15,85
M-823,Day-16,77
M-823,Day-17,89
M-823,Day-18,89
M-823,Day-19,84
M-823,Day-20,109
M-824,Day-01,92
M-824,Day-02,98
M-824,Day-03,105
M-824,Day-04,88
M-824,Day-05,81
M-824,Day-06,89
M-824,Day-07,79
M-824,Day-08,84
M-824,Day-09,80
M-824,Day-10,74
M-824,Day-11,73
M-824,Day-12,72
M-824,Day-13,92
M-824,Day-14,84
M-824,Day-15,91
M-824,Day-16,84
M-824,Day-17,74
M-824,Day-18,105
M-824,Day-19,104
M-824,Day-20,73
M-825,Day-01,85
M-825,Day-02,100
M-825,Day-03,93
M-825,Day-04,91
M-825,Day-05,89
M-825,Day-06,96
M-825,Day-07,100
M-825,Day-08,93
M-825,Day-09,86
M-825,Day-10,83
M-825,Day-11,103
M-825,Day-12,88
M-825,Day-13,74
M-825,Day-14,96
M-825,Day-15,95
M-825,Day-16,72
M-825,Day-17,101
M-825,Day-18,99
M-825,Day-19,96
M-825,Day-20,81
M-826,Day-01,93
M-826,Day-02,127
M-826,Day-03,116
M-826,Day-04,98
M-826,Day-05,96
M-826,Day-06,94
M-826,Day-07,110
M-826,Day-08,114
M-826,Day-09,95
M-826,Day-10,120
M-826,Day-11,113
M-826,Day-12,95
M-826,Day-13,106
M-826,Day-14,108
M-826,Day-15,86
M-826,Day-16,89
M-826,Day-17,115
M-826,Day-18,89
M-826,Day-19,99
M-826,Day-20,126
M-827,Day-01,62
M-827,Day-02,52
M-827,Day-03,72
M-827,Day-04,63
M-827,Day-05,70
M-827,Day-06,65
M-827,Day-07,56
M-827,Day-08,62
M-827,Day-09,71
M-827,Day-10,69
M-827,Day-11,58
M-827,Day-12,54
M-827,Day-13,49
M-827,Day-14,63
M-827,Day-15,70
M-827,Day-16,70
M-827,Day-17,61
M-827,Day-18,74
M-827,Day-19,57
M-827,Day-20,54
M-828,Day-01,120
M-828,Day-02,95
M-828,Day-03,120
M-828,Day-04,94
M-828,Day-05,120
M-828,Day-06,104
M-828,Day-07,96
M-828,Day-08,111
M-828,Day-09,120
M-828,Day-10,98
M-828,Day-11,107
M-828,Day-12,120
M-828,Day-13,120
M-828,Day-14,120
M-828,Day-15,117
M-828,Day-16,120
M-828,Day-17,110
M-828,Day-18,120
M-828,Day-19,120
M-828,Day-20,120
M-829,Day-01,112
M-829,Day-02,120
M-829,Day-03,94
M-829,Day-04,120
M-829,Day-05,120
M-829,Day-06,118
M-829,Day-07,109
M-829,Day-08,120
M-829,Day-09,106
M-829,Day-10,119
M-829,Day-11,120
M-829,Day-12,120
M-829,Day-13,99
M-829,Day-14,120
M-829,Day-15,120
M-829,Day-16,110
M-829,Day-17,120
M-829,Day-18,97
M-829,Day-19,105
M-829,Day-20,114
M-830,Day-01,63
M-830,Day-02,80
M-830,Day-03,66
M-830,Day-04,80
M-830,Day-05,66
M-830,Day-06,80
M-830,Day-07,80
M-830,Day-08,71
M-830,Day-09,80
M-830,Day-10,68
M-830,Day-11,63
M-830,Day-12,64
M-830,Day-13,66
M-830,Day-14,80
M-830,Day-15,64
M-830,Day-16,73
M-830,Day-17,61
M-830,Day-18,80
M-830,Day-19,70
M-830,Day-20,67
M-831,Day-01,110
M-831,Day-02,110
M-831,Day-03,89
M-831,Day-04,102
M-831,Day-05,96
M-831,Day-06,92
M-831,Day-07,110
M-831,Day-08,110
M-831,Day-09,110
M-831,Day-10,102
M-831,Day-11,93
M-831,Day-12,105
M-831,Day-13,105
M-831,Day-14,110
M-831,Day-15,87
M-831,Day-16,110
M-831,Day-17,91
M-831,Day-18,110
M-831,Day-19,93
M-831,Day-20,110
M-832,Day-01,59
M-832,Day-02,58
M-832,Day-03,71
M-832,Day-04,63
M-832,Day-05,85
M-832,Day-06,62
M-832,Day-07,70
M-832,Day-08,83
M-832,Day-09,72
M-832,Day-10,76
M-832,Day-11,75
M-832,Day-12,57
M-832,Day-13,68
M-832,Day-14,82
M-832,Day-15,75
M-832,Day-16,79
M-832,Day-17,82
M-832,Day-18,66
M-832,Day-19,59
M-832,Day-20,70
M-833,Day-01,103
M-833,Day-02,84
M-833,Day-03,106
M-833,Day-04,94
M-833,Day-05,99
M-833,Day-06,95
M-833,Day-07,92
M-833,Day-08,100
M-833,Day-09,106
M-833,Day-10,97
M-833,Day-11,94
M-833,Day-12,103
M-833,Day-13,101
M-833,Day-14,76
M-833,Day-15,92
M-833,Day-16,77
M-833,Day-17,90
M-833,Day-18,98
M-833,Day-19,109
M-833,Day-20,100
M-834,Day-01,69
M-834,Day-02,80
M-834,Day-03,78
M-834,Day-04,80
M-834,Day-05,65
M-834,Day-06,68
M-834,Day-07,80
M-834,Day-08,80
M-834,Day-09,80
M-834,Day-10,66
M-834,Day-11,80
M-834,Day-12,80
M-834,Day-13,72
M-834,Day-14,60
M-834,Day-15,80
M-834,Day-16,65
M-834,Day-17,80
M-834,Day-18,80
M-834,Day-19,76
M-834,Day-20,74
M-835,Day-01,130
M-835,Day-02,126
M-835,Day-03,130
M-835,Day-04,130
M-835,Day-05,130
M-835,Day-06,104
M-835,Day-07,121
M-835,Day-08,130
M-835,Day-09,130
M-835,Day-10,106
M-835,Day-11,122
M-835,Day-12,119
M-835,Day-13,98
M-835,Day-14,130
M-835,Day-15,126
M-835,Day-16,104
M-835,Day-17,101
M-835,Day-18,130
M-835,Day-19,103
M-835,Day-20,113
M-836,Day-01,94
M-836,Day-02,83
M-836,Day-03,96
M-836,Day-04,100
M-836,Day-05,85
M-836,Day-06,98
M-836,Day-07,81
M-836,Day-08,100
M-836,Day-09,85
M-836,Day-10,86
M-836,Day-11,77
M-836,Day-12,97
M-836,Day-13,100
M-836,Day-14,100
M-836,Day-15,90
M-836,Day-16,100
M-836,Day-17,100
M-836,Day-18,100
M-836,Day-19,94
M-836,Day-20,92
M-837,Day-01,102
M-837,Day-02,134
M-837,Day-03,114
M-837,Day-04,137
M-837,Day-05,140
M-837,Day-06,114
M-837,Day-07,98
M-837,Day-08,103
M-837,Day-09,99
M-837,Day-10,125
M-837,Day-11,135
M-837,Day-12,133
M-837,Day-13,97
M-837,Day-14,125
M-837,Day-15,131
M-837,Day-16,113
M-837,Day-17,113
M-837,Day-18,131
M-837,Day-19,105
M-837,Day-20,126
M-838,Day-01,78
M-838,Day-02,65
M-838,Day-03,67
M-838,Day-04,58
M-838,Day-05,78
M-838,Day-06,62
M-838,Day-07,56
M-838,Day-08,57
M-838,Day-09,67
M-838,Day-10,55
M-838,Day-11,78
M-838,Day-12,75
M-838,Day-13,77
M-838,Day-14,54
M-838,Day-15,67
M-838,Day-16,60
M-838,Day-17,78
M-838,Day-18,58
M-838,Day-19,57
M-838,Day-20,63
M-839,Day-01,121
M-839,Day-02,97
M-839,Day-03,125
M-839,Day-04,117
M-839,Day-05,120
M-839,Day-06,137
M-839,Day-07,123
M-839,Day-08,127
M-839,Day-09,102
M-839,Day-10,115
M-839,Day-11,114
M-839,Day-12,140
M-839,Day-13,140
M-839,Day-14,112
M-839,Day-15,134
M-839,Day-16,114
M-839,Day-17,116
M-839,Day-18,140
M-839,Day-19,140
M-839,Day-20,113
M-840,Day-01,145
M-840,Day-02,114
M-840,Day-03,150
M-840,Day-04,150
M-840,Day-05,135
M-840,Day-06,148
M-840,Day-07,150
M-840,Day-08,147
M-840,Day-09,124
M-840,Day-10,126
M-840,Day-11,115
M-840,Day-12,150
M-840,Day-13,124
M-840,Day-14,145
M-840,Day-15,129
M-840,Day-16,130
M-840,Day-17,150
M-840,Day-18,150
M-840,Day-19,115
M-840,Day-20,120
M-841,Day-01,49
M-841,Day-02,59
M-841,Day-03,52
M-841,Day-04,57
M-841,Day-05,45
M-841,Day-06,56
M-841,Day-07,54
M-841,Day-08,66
M-841,Day-09,44
M-841,Day-10,50
M-841,Day-11,66
M-841,Day-12,58
M-841,Day-13,51
M-841,Day-14,57
M-841,Day-15,66
M-841,Day-16,62
M-841,Day-17,61
M-841,Day-18,52
M-841,Day-19,49
M-841,Day-20,53
M-842,Day-01,95
M-842,Day-02,85
M-842,Day-03,90
M-842,Day-04,89
M-842,Day-05,89
M-842,Day-06,118
M-842,Day-07,88
M-842,Day-08,96
M-842,Day-09,102
M-842,Day-10,86
M-842,Day-11,82
M-842,Day-12,119
M-842,Day-13,120
M-842,Day-14,122
M-842,Day-15,107
M-842,Day-16,89
M-842,Day-17,109
M-842,Day-18,88
M-842,Day-19,87
M-842,Day-20,121
M-843,Day-01,70
M-843,Day-02,76
M-843,Day-03,68
M-843,Day-04,58
M-843,Day-05,65
M-843,Day-06,80
M-843,Day-07,80
M-843,Day-08,69
M-843,Day-09,80
M-843,Day-10,70
M-843,Day-11,68
M-843,Day-12,80
M-843,Day-13,59
M-843,Day-14,70
M-843,Day-15,61
M-843,Day-16,59
M-843,Day-17,62
M-843,Day-18,65
M-843,Day-19,61
M-843,Day-20,77
M-844,Day-01,76
M-844,Day-02,56
M-844,Day-03,54
M-844,Day-04,65
M-844,Day-05,78
M-844,Day-06,61
M-844,Day-07,72
M-844,Day-08,77
M-844,Day-09,69
M-844,Day-10,55
M-844,Day-11,75
M-844,Day-12,80
M-844,Day-13,75
M-844,Day-14,58
M-844,Day-15,64
M-844,Day-16,75
M-844,Day-17,56
M-844,Day-18,55
M-844,Day-19,53
M-844,Day-20,71
M-845,Day-01,58
M-845,Day-02,52
M-845,Day-03,61
M-845,Day-04,50
M-845,Day-05,75
M-845,Day-06,57
M-845,Day-07,67
M-845,Day-08,74
M-845,Day-09,75
M-845,Day-10,74
M-845,Day-11,64
M-845,Day-12,74
M-845,Day-13,58
M-845,Day-14,67
M-845,Day-15,70
M-845,Day-16,54
M-845,Day-17,54
M-845,Day-18,68
M-845,Day-19,50
M-845,Day-20,60
M-846,Day-01,89
M-846,Day-02,90
M-846,Day-03,74
M-846,Day-04,90
M-846,Day-05,90
M-846,Day-06,69
M-846,Day-07,89
M-846,Day-08,70
M-846,Day-09,74
M-846,Day-10,87
M-846,Day-11,69
M-846,Day-12,71
M-846,Day-13,82
M-846,Day-14,90
M-846,Day-15,77
M-846,Day-16,75
M-846,Day-17,88
M-846,Day-18,90
M-846,Day-19,90
M-846,Day-20,74
M-847,Day-01,110
M-847,Day-02,99
M-847,Day-03,80
M-847,Day-04,99
M-847,Day-05,81
M-847,Day-06,110
M-847,Day-07,107
M-847,Day-08,99
M-847,Day-09,81
M-847,Day-10,107
M-847,Day-11,85
M-847,Day-12,110
M-847,Day-13,110
M-847,Day-14,105
M-847,Day-15,102
M-847,Day-16,110
M-847,Day-17,110
M-847,Day-18,110
